GeoFips,GeoName,LineCode,Description,2017:Q1,2017:Q2,2017:Q3,2017:Q4,2018:Q1,2018:Q2,2018:Q3,2018:Q4,2019:Q1,2019:Q2,2019:Q3,2019:Q4,2020:Q1
93000,Great Lakes,25,          Nondurable goods manufacturing,177045.3,179840.4,181129.3,188139.5,192937.6,193408.8,195296.5,197465,189946.7,192500.2,192496.1,195669.5,193904
93000,Great Lakes,34,      Wholesale trade,175816.2,177472.9,179360.3,180788.3,182679.1,182603.9,185343,190013.8,192872.5,193538.4,196062.6,196654.9,194541.5
93000,Great Lakes,35,      Retail trade,146086,147347.2,147231.4,148861.6,149176.2,152165.4,151059.3,152219.3,153821.8,154770.3,157458.9,158078.8,157560.3
93000,Great Lakes,36,      Transportation and warehousing,86280.1,87650.9,88878.3,90632,92334,94461.6,95960,98040,97852.3,97823.4,97915,98528.6,94437.2
93000,Great Lakes,45,      Information,76378.8,76377,78081.7,76883.8,76302.9,78668.8,78637.9,79485.6,79879.6,81331.6,82153.8,82905.4,82485.2
93000,Great Lakes,51,      Finance and insurance,215782.1,210054.1,215522.2,214397.3,220577.2,223678.4,231927.9,224771.8,229190,233046.3,231663.9,235004.6,233560.4
93000,Great Lakes,56,      Real estate and rental and leasing,303349.5,306729.9,308740.9,312323.6,315987.1,320281.9,323269.7,326513,330045.7,334263.1,337824.3,340063.8,341161.4
93000,Great Lakes,60,"      Professional, scientific, and technical services",168950.1,169402.2,171890.3,173572.5,176163.5,179802.2,179981.7,181215,183810,187544.2,190656.3,191752.7,191259.6
93000,Great Lakes,64,      Management of companies and enterprises,62151,63233.4,63473.3,65764.3,65554.4,63482.6,65591.3,64215.3,65952.1,66734.1,67672.5,68101.3,68618.1
93000,Great Lakes,65,      Administrative and support and waste management and remediation services,80044.7,81798,83192.4,84743.1,85780.5,86213.3,87319.4,88637.1,89092,90262,91623.5,92036.3,90469.5
93000,Great Lakes,69,      Educational services,30310.4,29813.5,30030.2,30180.7,30877.3,31061.5,31450.7,31718.4,31660.5,31431.3,31941.2,32404.3,32178.4
93000,Great Lakes,70,      Health care and social assistance,214857.4,216833.1,218718.1,220267,223702.3,226010.4,228563.4,231294.2,234522.5,236017.6,239110,241749.7,238823.8
93000,Great Lakes,76,"      Arts, entertainment, and recreation",26382.1,26379,26938.6,26466.5,27173.3,28219,28564,28471.6,28807,28790.4,28795.1,29022.6,26262.2
93000,Great Lakes,79,      Accommodation and food services,72031.5,72277.4,73133,73517.1,74784.2,75672.3,76633,77112.2,77665.5,78418.1,79685.2,80477.4,74638.8
93000,Great Lakes,82,      Other services (except government and government enterprises),57521,57982.7,58545.5,59587,60110.9,61230.2,61826.2,62463.1,62623.8,62956.8,63625.1,64270.6,63112.4
93000,Great Lakes,83,  Government and government enterprises,269914,270649.5,274903.7,274933.9,277343.2,278794.1,282629.5,283392.9,285681.5,287655.4,291450.3,293807.1,295220.2
94000,Plains,1,All industry total,1210961.2,1217961.9,1222638.7,1237067.4,1254538.2,1276889.3,1286820.1,1293224.6,1297961.6,1312713.8,1326160.2,1336153,1329587.1
94000,Plains,2,  Private industries,1072009.3,1078056.4,1082174.3,1094691.7,1111602,1132257.5,1140265.3,1146885.2,1150214.1,1163687.7,1175459,1184224.8,1176851.3
94000,Plains,3,"      Agriculture, forestry, fishing and hunting",36651.8,36326.3,32992.1,31497.6,36041,34358.5,30658.8,30696.7,29835,31697.4,33571.2,34685.4,38051.4
94000,Plains,6,"      Mining, quarrying, and oil and gas extraction",9789.5,10055,10093.7,11193.6,11491.5,12491.7,13028.4,12990,11791.3,12001.2,11286.1,11369.1,9418.5
94000,Plains,10,      Utilities,22141.9,23060.5,23034.4,23542,23358.1,23889.1,23754.5,24354.4,24818.7,24862.4,25118.6,25199.2,24331.6
94000,Plains,11,      Construction,47796.4,46658.5,46744.2,47249.9,47687.2,48500,49398.5,49446.9,49936.5,50774.7,51226.6,51594.2,52406.4
94000,Plains,12,      Manufacturing,160315.9,163143,166260.5,169882.7,170874.9,174840,176742.6,177743.6,175058.7,176560.2,177379.3,178162.8,177138.4
94000,Plains,13,          Durable goods manufacturing,90176.7,91857.5,93314.6,95263,95108.1,97490,99167.4,99648.1,100840.7,101406.1,101717.3,101674.9,100601.5
94000,Plains,25,          Nondurable goods manufacturing,70139.2,71285.5,72945.8,74619.7,75766.8,77350,77575.2,78095.4,74218,75154.1,75661.9,76488,76536.8
94000,Plains,34,      Wholesale trade,81439.7,82539.3,82076.4,82908.1,83390.7,84115.5,85283.2,87400.6,87055.2,87373.2,88560,88748.4,88278.3
94000,Plains,35,      Retail trade,69570.2,69540.7,70127.4,70203.2,70947.1,71933.1,71569.8,71954.4,72018,72488.6,73841.6,74204.7,74126.8
94000,Plains,36,      Transportation and warehousing,46614.4,47544.7,48099.5,48862.6,50095.8,51016.3,51793.2,52648.1,52578.7,52562.3,52637.3,52659.5,50261.3
94000,Plains,45,      Information,40876,41439,41446.8,41125.3,41846.8,42925.6,43080.7,43270.3,43313.6,43981.4,44269.9,44376.8,44042.9
94000,Plains,51,      Finance and insurance,111441.5,110150.2,110757.9,112060.4,113920.1,117974.6,120321.1,117251.9,119951.4,121931.3,121638.4,123261.7,123139.5
94000,Plains,56,      Real estate and rental and leasing,131146,132339,133111.4,134512.6,136572.4,138872.8,140456.6,141932.2,143504.4,145331.8,146858.3,147831.4,148366.7
94000,Plains,60,"      Professional, scientific, and technical services",68925.8,69104.7,68976.9,70465.6,71486.5,72745,73062.7,73355.5,74210.2,75764.4,76929,77403.9,77511
94000,Plains,64,      Management of companies and enterprises,32072.4,31772.8,32496.6,33453.8,32743.7,33897.8,34350.5,34404.3,36010,36629.3,37204.7,37474.7,37851.3
94000,Plains,65,      Administrative and support and waste management and remediation services,31499.1,31203.2,31618.9,31941.7,32331.4,32794.3,33150,33565.4,33561.8,34005.4,34466.2,34713,34449.4
94000,Plains,69,      Educational services,12311.8,12064.8,12098.5,12145.3,12287.8,12476.5,12481.1,12627.7,12659.9,12603.3,12907.7,12959.2,12907.9
94000,Plains,70,      Health care and social assistance,102396.2,103633.6,103844.2,105173.2,106984.9,108592.1,109665.3,111217,111890.9,112652.6,114110.3,115245.8,113931
94000,Plains,76,"      Arts, entertainment, and recreation",9840.7,10050.6,10402,10062.3,10347,10836.8,10879.5,10870,11034.4,10973.9,11022.6,11168.3,10168.6
94000,Plains,79,      Accommodation and food services,31058.2,31243.3,31670,31737.7,32193.8,32560.6,32876.2,33181.4,32922.6,33190.1,33763.6,34170.7,31899.8
94000,Plains,82,      Other services (except government and government enterprises),26121.9,26187.4,26322.9,26674.1,27001.4,27437.1,27712.6,27975,28062.6,28304.4,28667.4,28995.9,28570.4
94000,Plains,83,  Government and government enterprises,138951.9,139905.5,140464.4,142375.7,142936.2,144631.8,146554.8,146339.4,147747.5,149026.1,150701.2,151928.1,152735.8
95000,Southeast,1,All industry total,4069636.1,4092180.7,4137949.7,4204344,4246722.3,4314911.3,4369330.1,4404272.5,4448171.1,4496408.3,4542751.3,4583466.1,4548107.4
95000,Southeast,2,  Private industries,3522382.2,3542164.7,3581854.8,3642758.7,3682536.7,3745983.5,3793413.2,3827284.2,3865493.1,3909395.3,3949168.4,3984929.9,3946200.4
95000,Southeast,3,"      Agriculture, forestry, fishing and hunting",33686.9,32616.6,30568.1,31212.6,28930.2,30651,27397.8,28667.3,26499,27424.3,29026.7,29571.8,28937.6
95000,Southeast,6,"      Mining, quarrying, and oil and gas extraction",29200.1,30087.1,30722.7,33104.4,32813.6,33750.7,34644,33109.8,30514,31191.5,29381.9,29679.8,24630.7
95000,Southeast,10,      Utilities,73933.8,75180.4,75791.9,77723.3,77758.6,78552.2,78528,80849.9,80730.3,81087.4,81921.9,82351,79487.4
95000,Southeast,11,      Construction,179189.5,176699.3,179356.8,183090.6,187499.8,191370.2,194810.8,195819.4,200837.9,203257.6,204129.1,206208.4,208728
95000,Southeast,12,      Manufacturing,492283.2,495067.8,504657.1,519435.4,522822.5,529178.8,537154.2,541526.3,536637.6,541641.1,543196.2,548024.2,542629.7
95000,Southeast,13,          Durable goods manufacturing,243960.2,246224.4,249202.2,254097.2,255731.3,257074.5,262964.1,266050.4,270591.5,271943.3,272862.8,273213.5,270730.3
95000,Southeast,25,          Nondurable goods manufacturing,248323,248843.4,255454.9,265338.1,267091.2,272104.2,274190.1,275475.9,266046.1,269697.8,270333.4,274810.7,271899.4
95000,Southeast,34,      Wholesale trade,255607.1,257193.9,259275.1,262184.5,261568.4,265940.1,269763.5,277529.3,281995.8,283090.7,286985.9,288514.9,285891.5
95000,Southeast,35,      Retail trade,256290.2,256556.9,257894.8,261413.6,263683.5,268441,269005.1,269434.9,273579.1,275797.7,281135.9,282253.6,282106.5
95000,Southeast,36,      Transportation and warehousing,138184.5,139637,141418.5,143481.8,145866.1,148423.8,150246.7,152650.9,153763.7,153619.1,153599.5,155047.7,149184.6
95000,Southeast,45,      Information,161108.1,161231.6,162086.1,165438.8,159378.9,165956.5,167736.1,167774.4,170545.2,173287.8,175360.3,176407.9,175781.8
95000,Southeast,51,      Finance and insurance,253214.6,250581.3,256306.2,258659.8,268299.3,273684,282479.4,276553.8,282591.1,287880.1,287621.1,291374.2,290600.9
